"time","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity","location","date","severity"
"2020/4/8 9:15",4,5,3,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:00",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 8:45",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:50",3,6,5,NA,1,3,2,2020-04-08,3.45
"2020/4/8 12:00",4,3,4,NA,0,1,2,2020-04-08,2.05
"2020/4/8 10:55",2,3,5,NA,1,3,2,2020-04-08,2.85
"2020/4/8 10:20",3,2,4,NA,1,2,2,2020-04-08,2.3
"2020/4/8 9:45",4,2,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 9:05",3,5,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:10",4,4,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 9:15",5,5,6,NA,1,1,2,2020-04-08,2.95
"2020/4/8 9:00",3,4,7,NA,2,3,2,2020-04-08,3.6
"2020/4/8 8:40",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 16:30",4,5,6,NA,1,2,2,2020-04-08,3.2
"2020/4/8 9:00",3,4,6,NA,2,3,2,2020-04-08,3.45
"2020/4/8 9:20",2,3,6,NA,0,3,2,2020-04-08,2.85
"2020/4/8 13:35",2,5,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:00",2,4,6,NA,0,3,2,2020-04-08,3
"2020/4/8 10:35",4,5,4,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:40",4,4,5,NA,2,2,2,2020-04-08,3.05
"2020/4/8 10:00",4,4,4,NA,0,1,2,2020-04-08,2.2
"2020/4/8 9:25",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 10:40",4,4,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 11:20",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 11:00",4,5,5,NA,1,1,2,2020-04-08,2.65
"2020/4/8 9:40",4,3,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 10:40",3,5,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 9:30",2,3,5,NA,2,1,2,2020-04-08,2.2
"2020/4/8 9:20",1,3,6,NA,2,3,2,2020-04-08,3
"2020/4/8 11:25",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 10:40",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:20",3,5,5,NA,2,2,2,2020-04-08,3.05
"2020/4/8 13:00",3,5,6,NA,1,1,2,2020-04-08,2.65
"2020/4/8 9:25",3,3,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:50",2,3,5,NA,0,2,2,2020-04-08,2.3
"2020/4/8 10:20",1,4,4,NA,2,1,2,2020-04-08,2.05
"2020/4/8 11:00",2,5,4,NA,1,3,2,2020-04-08,3
"2020/4/8 9:20",3,5,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 10:00",3,4,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 11:25",3,4,6,NA,1,0,2,2020-04-08,2.1
"2020/4/8 9:30",2,5,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:00",2,3,6,NA,0,2,2,2020-04-08,2.45
"2020/4/8 9:50",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 9:25",3,6,5,NA,0,2,2,2020-04-08,2.9
"2020/4/8 12:30",3,4,5,NA,2,3,2,2020-04-08,3.3
"2020/4/8 9:20",2,3,5,NA,1,3,2,2020-04-08,2.85
"2020/4/8 9:00",2,4,5,NA,2,2,2,2020-04-08,2.75
"2020/4/8 10:40",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 9:05",2,4,4,NA,1,2,2,2020-04-08,2.45
"2020/4/8 9:45",2,4,4,NA,1,2,2,2020-04-08,2.45
"2020/4/8 10:45",3,3,6,NA,0,2,2,2020-04-08,2.6
"2020/4/8 11:45",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 9:30",3,5,4,NA,1,2,2,2020-04-08,2.75
"2020/4/8 8:55",4,4,6,NA,1,3,2,2020-04-08,3.45
"2020/4/8 10:20",3,4,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 10:25",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 12:10",4,4,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 11:25",2,3,4,NA,1,2,2,2020-04-08,2.3
"2020/4/8 11:00",4,4,5,NA,2,2,2,2020-04-08,3.05
"2020/4/8 8:55",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 9:50",4,4,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 8:40",4,2,6,NA,1,2,2,2020-04-08,2.75
"2020/4/8 11:55",3,3,6,NA,1,1,2,2020-04-08,2.35
"2020/4/8 11:40",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 10:00",4,3,6,NA,3,2,2,2020-04-08,3.2
"2020/4/8 9:50",4,4,4,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:40",4,4,5,NA,0,2,2,2020-04-08,2.75
"2020/4/8 10:55",3,4,4,NA,1,3,2,2020-04-08,3
"2020/4/8 9:15",2,5,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 11:25",3,3,5,NA,2,2,2,2020-04-08,2.75
"2020/4/8 11:40",2,4,6,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:10",2,3,6,NA,1,1,2,2020-04-08,2.2
"2020/4/8 8:45",4,4,4,NA,0,1,2,2020-04-08,2.2
"2020/4/8 9:25",3,4,5,NA,1,1,2,2020-04-08,2.35
"2020/4/8 13:25",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 9:45",3,5,4,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:10",2,4,5,NA,2,2,2,2020-04-08,2.75
"2020/4/8 10:20",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 10:45",5,6,5,NA,1,3,2,2020-04-08,3.75
"2020/4/8 11:55",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:30",2,3,6,NA,0,2,2,2020-04-08,2.45
"2020/4/8 10:40",3,3,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 9:15",3,4,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 8:40",2,5,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:00",2,5,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 9:50",2,5,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 13:10",3,5,4,NA,1,2,2,2020-04-08,2.75
"2020/4/8 12:05",3,4,4,NA,3,2,2,2020-04-08,2.9
"2020/4/8 10:55",3,4,4,NA,1,3,2,2020-04-08,3
"2020/4/8 9:15",2,6,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:00",4,5,6,NA,3,3,2,2020-04-08,3.9
"2020/4/8 10:10",3,3,4,NA,0,2,2,2020-04-08,2.3
"2020/4/8 10:45",2,5,5,NA,1,1,2,2020-04-08,2.35
"2020/4/8 10:20",4,5,5,NA,1,1,2,2020-04-08,2.65
"2020/4/8 9:15",3,3,6,NA,1,2,2,2020-04-08,2.75
"2020/4/8 10:30",3,3,4,NA,0,2,2,2020-04-08,2.3
"2020/4/8 8:45",2,4,5,NA,0,1,2,2020-04-08,2.05
"2020/4/8 10:35",3,4,4,NA,0,1,2,2020-04-08,2.05
"2020/4/8 10:05",4,4,4,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:25",3,3,6,NA,1,1,2,2020-04-08,2.35
"2020/4/8 9:20",4,4,5,NA,2,2,2,2020-04-08,3.05
"2020/4/8 8:40",4,5,6,NA,1,3,2,2020-04-08,3.6
"2020/4/8 9:00",3,5,4,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:10",3,5,6,NA,1,1,2,2020-04-08,2.65
"2020/4/8 11:05",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:45",3,3,5,NA,0,3,2,2020-04-08,2.85
"2020/4/8 11:10",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 8:50",2,5,7,NA,1,1,2,2020-04-08,2.65
"2020/4/8 10:45",3,5,4,NA,1,1,2,2020-04-08,2.35
"2020/4/8 8:55",3,4,4,NA,1,1,2,2020-04-08,2.2
"2020/4/8 8:55",3,6,5,NA,1,2,2,2020-04-08,3.05
"2020/4/8 10:30",3,5,5,NA,2,2,2,2020-04-08,3.05
"2020/4/8 9:35",3,5,4,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:35",2,4,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:00",2,4,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 9:20",3,5,5,NA,0,3,2,2020-04-08,3.15
"2020/4/8 11:40",3,4,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:45",4,4,4,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:20",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:20",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 8:45",4,4,6,NA,2,2,2,2020-04-08,3.2
"2020/4/8 11:00",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 11:35",3,4,5,NA,0,1,2,2020-04-08,2.2
"2020/4/8 8:55",4,4,4,NA,1,1,2,2020-04-08,2.35
"2020/4/8 13:20",2,5,6,NA,0,1,2,2020-04-08,2.35
"2020/4/8 9:45",2,3,5,NA,2,2,2,2020-04-08,2.6
"2020/4/8 11:40",2,5,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:00",2,4,6,NA,1,1,2,2020-04-08,2.35
"2020/4/8 10:30",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 10:05",3,4,4,NA,0,3,2,2020-04-08,2.85
"2020/4/8 9:35",3,4,5,NA,0,3,2,2020-04-08,3
"2020/4/8 10:40",3,5,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 10:00",2,5,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:10",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 9:05",3,4,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 9:35",3,5,4,NA,0,2,2,2020-04-08,2.6
"2020/4/8 8:55",3,4,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:50",3,5,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:40",3,4,5,NA,1,1,2,2020-04-08,2.35
"2020/4/8 12:25",4,4,6,NA,1,3,2,2020-04-08,3.45
"2020/4/8 9:35",2,3,5,NA,1,2,2,2020-04-08,2.45
"2020/4/8 9:30",3,4,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 11:00",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 14:30",3,3,5,NA,2,2,2,2020-04-08,2.75
"2020/4/8 9:05",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 8:40",4,4,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 11:45",4,5,4,NA,2,2,2,2020-04-08,3.05
"2020/4/8 8:50",4,3,5,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:40",5,5,4,NA,0,2,2,2020-04-08,2.9
"2020/4/8 9:40",3,2,5,NA,1,1,2,2020-04-08,2.05
"2020/4/8 9:40",4,4,5,NA,0,2,2,2020-04-08,2.75
"2020/4/8 10:55",4,4,5,NA,0,2,2,2020-04-08,2.75
"2020/4/8 9:15",4,3,6,NA,0,3,2,2020-04-08,3.15
"2020/4/8 8:55",4,3,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:35",2,4,6,NA,2,3,2,2020-04-08,3.3
"2020/4/8 8:35",4,4,5,NA,1,4,2,2020-04-08,3.7
"2020/4/8 9:05",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 10:50",4,3,5,NA,0,3,2,2020-04-08,3
"2020/4/8 10:35",2,3,6,NA,0,1,2,2020-04-08,2.05
"2020/4/8 8:45",3,4,6,NA,2,2,2,2020-04-08,3.05
"2020/4/8 8:55",4,5,5,NA,2,2,2,2020-04-08,3.2
"2020/4/8 8:50",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 11:40",3,4,6,NA,1,3,2,2020-04-08,3.3
"2020/4/8 8:55",5,3,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 11:00",2,5,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 9:25",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 9:35",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 11:05",3,4,5,NA,1,1,2,2020-04-08,2.35
"2020/4/8 11:25",3,4,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 8:45",2,4,6,NA,2,2,2,2020-04-08,2.9
"2020/4/8 10:30",3,4,4,NA,0,2,2,2020-04-08,2.45
"2020/4/8 9:40",3,5,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:05",4,4,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 9:20",2,3,7,NA,1,3,2,2020-04-08,3.15
"2020/4/8 13:00",2,2,5,NA,1,1,2,2020-04-08,1.9
"2020/4/8 11:50",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:00",3,5,4,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:15",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 9:45",4,3,2,NA,2,2,2,2020-04-08,2.45
"2020/4/8 10:55",4,4,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 13:00",3,4,6,NA,2,2,2,2020-04-08,3.05
"2020/4/8 8:40",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 9:45",2,4,5,NA,0,1,2,2020-04-08,2.05
"2020/4/8 9:10",3,5,6,NA,2,1,2,2020-04-08,2.8
"2020/4/8 11:05",3,5,4,NA,2,2,2,2020-04-08,2.9
"2020/4/8 10:20",3,2,5,NA,3,2,2,2020-04-08,2.75
"2020/4/8 9:05",2,4,6,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:05",3,4,7,NA,1,2,2,2020-04-08,3.05
"2020/4/8 13:40",3,2,4,NA,0,2,2,2020-04-08,2.15
"2020/4/8 10:20",3,3,5,NA,1,3,2,2020-04-08,3
"2020/4/8 9:55",3,5,4,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:35",3,4,5,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:20",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:15",3,5,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 10:05",3,5,6,NA,0,3,2,2020-04-08,3.3
"2020/4/8 10:00",3,5,5,NA,2,1,2,2020-04-08,2.65
"2020/4/8 10:40",4,4,4,NA,1,4,2,2020-04-08,3.55
"2020/4/8 9:00",4,4,5,NA,0,2,2,2020-04-08,2.75
"2020/4/8 10:10",2,4,5,NA,2,1,2,2020-04-08,2.35
"2020/4/8 8:50",4,5,6,NA,1,3,2,2020-04-08,3.6
"2020/4/8 9:20",4,4,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 9:55",4,5,6,NA,1,2,2,2020-04-08,3.2
"2020/4/8 10:15",3,4,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 8:40",1,4,6,NA,2,1,2,2020-04-08,2.35
"2020/4/8 11:25",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:40",3,3,5,NA,0,2,2,2020-04-08,2.45
"2020/4/8 9:20",3,3,6,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:25",2,4,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:15",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 13:05",4,5,4,NA,2,2,2,2020-04-08,3.05
"2020/4/8 10:15",2,4,6,NA,0,1,2,2020-04-08,2.2
"2020/4/8 10:05",2,4,6,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:50",3,3,6,NA,1,1,2,2020-04-08,2.35
"2020/4/8 9:15",3,4,5,NA,2,1,2,2020-04-08,2.5
"2020/4/8 12:25",3,6,7,NA,1,2,2,2020-04-08,3.35
"2020/4/8 10:05",5,5,4,NA,2,2,2,2020-04-08,3.2
"2020/4/8 10:05",3,5,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 12:40",3,4,4,NA,1,1,2,2020-04-08,2.2
"2020/4/8 11:20",3,4,5,NA,3,2,2,2020-04-08,3.05
"2020/4/8 8:55",3,4,6,NA,1,3,2,2020-04-08,3.3
"2020/4/8 10:05",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:40",3,4,6,NA,2,1,2,2020-04-08,2.65
"2020/4/8 9:25",3,4,7,NA,2,2,2,2020-04-08,3.2
"2020/4/8 9:10",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 9:10",3,3,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 9:45",2,4,5,NA,0,3,2,2020-04-08,2.85
"2020/4/8 10:10",3,3,5,NA,0,1,2,2020-04-08,2.05
"2020/4/8 10:20",4,4,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 10:20",2,4,4,NA,1,4,2,2020-04-08,3.25
"2020/4/8 8:35",3,4,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:45",2,4,5,NA,2,2,2,2020-04-08,2.75
"2020/4/8 9:20",3,2,6,NA,1,2,2,2020-04-08,2.6
"2020/4/8 10:45",3,4,5,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:30",2,3,7,NA,2,2,2,2020-04-08,2.9
"2020/4/8 10:15",3,4,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 8:55",2,4,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 11:40",4,4,7,NA,1,1,2,2020-04-08,2.8
"2020/4/8 9:45",3,4,4,NA,2,2,2,2020-04-08,2.75
"2020/4/8 9:15",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 8:50",3,5,4,NA,2,3,2,2020-04-08,3.3
"2020/4/8 9:50",4,4,6,NA,0,1,2,2020-04-08,2.5
"2020/4/8 11:10",3,3,6,NA,2,3,2,2020-04-08,3.3
"2020/4/8 9:35",3,4,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 9:25",4,4,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 9:10",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 10:55",3,5,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 13:00",2,4,4,NA,1,1,2,2020-04-08,2.05
"2020/4/8 9:45",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 9:40",4,5,6,NA,0,2,2,2020-04-08,3.05
"2020/4/8 12:15",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 9:20",3,4,4,NA,0,1,2,2020-04-08,2.05
"2020/4/8 11:55",3,3,5,NA,0,2,2,2020-04-08,2.45
"2020/4/8 10:20",3,3,5,NA,2,3,2,2020-04-08,3.15
"2020/4/8 10:00",3,4,4,NA,1,3,2,2020-04-08,3
"2020/4/8 11:25",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 9:25",3,4,5,NA,2,3,2,2020-04-08,3.3
"2020/4/8 9:45",3,3,6,NA,0,2,2,2020-04-08,2.6
"2020/4/8 8:45",4,5,4,NA,2,3,2,2020-04-08,3.45
"2020/4/8 9:30",2,3,5,NA,1,0,2,2020-04-08,1.65
"2020/4/8 11:35",1,5,6,NA,1,3,2,2020-04-08,3.15
"2020/4/8 12:15",4,5,4,NA,1,3,2,2020-04-08,3.3
"2020/4/8 9:10",3,5,6,NA,2,3,2,2020-04-08,3.6
"2020/4/8 11:25",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 8:50",3,3,5,NA,1,3,2,2020-04-08,3
"2020/4/8 9:05",3,4,5,NA,0,1,2,2020-04-08,2.2
"2020/4/8 12:00",3,4,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 10:30",3,4,4,NA,0,2,2,2020-04-08,2.45
"2020/4/8 10:15",2,3,5,NA,2,1,2,2020-04-08,2.2
"2020/4/8 8:40",4,4,5,NA,2,3,2,2020-04-08,3.45
"2020/4/8 12:40",3,4,6,NA,1,3,2,2020-04-08,3.3
"2020/4/8 9:30",2,4,4,NA,0,1,2,2020-04-08,1.9
"2020/4/8 9:45",3,4,5,NA,0,3,2,2020-04-08,3
"2020/4/8 8:45",2,4,5,NA,2,3,2,2020-04-08,3.15
"2020/4/8 10:10",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 9:30",3,4,4,NA,0,2,2,2020-04-08,2.45
"2020/4/8 10:30",4,4,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:00",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:05",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:40",4,4,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 9:05",3,5,3,NA,1,2,2,2020-04-08,2.6
"2020/4/8 8:45",4,4,6,NA,0,4,2,2020-04-08,3.7
"2020/4/8 10:25",2,5,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:35",4,4,5,NA,0,2,2,2020-04-08,2.75
"2020/4/8 9:35",4,4,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:50",3,5,4,NA,2,2,2,2020-04-08,2.9
"2020/4/8 9:00",4,4,5,NA,2,3,2,2020-04-08,3.45
"2020/4/8 11:40",3,3,5,NA,0,2,2,2020-04-08,2.45
"2020/4/8 9:45",3,4,6,NA,1,3,2,2020-04-08,3.3
"2020/4/8 16:00",3,5,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 8:50",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 12:55",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 11:05",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:05",3,4,6,NA,1,2,2,2020-04-08,2.9
"2020/4/8 10:15",3,5,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 13:45",3,3,4,NA,1,2,2,2020-04-08,2.45
"2020/4/8 12:20",4,4,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 8:50",4,4,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 8:40",2,4,5,NA,1,2,2,2020-04-08,2.6
"2020/4/8 11:25",3,4,6,NA,0,3,2,2020-04-08,3.15
"2020/4/8 10:40",3,5,4,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:15",3,4,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 11:25",2,4,4,NA,2,2,2,2020-04-08,2.6
"2020/4/8 11:05",4,3,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 10:35",4,3,4,NA,1,3,2,2020-04-08,3
"2020/4/8 9:50",3,3,5,NA,0,2,2,2020-04-08,2.45
"2020/4/8 11:10",3,3,4,NA,1,3,2,2020-04-08,2.85
"2020/4/8 8:50",2,6,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 8:50",3,4,5,NA,0,1,2,2020-04-08,2.2
"2020/4/8 8:55",2,5,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 9:35",2,3,5,NA,0,2,2,2020-04-08,2.3
"2020/4/8 8:45",4,5,5,NA,2,3,2,2020-04-08,3.6
"2020/4/8 9:25",3,4,5,NA,2,3,2,2020-04-08,3.3
"2020/4/8 10:25",4,4,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 13:05",4,3,5,NA,1,3,2,2020-04-08,3.15
"2020/4/8 10:25",4,4,5,NA,0,1,2,2020-04-08,2.35
"2020/4/8 10:30",3,4,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 8:55",2,3,6,NA,1,3,2,2020-04-08,3
"2020/4/8 9:00",3,3,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 10:10",3,4,4,NA,1,1,2,2020-04-08,2.2
"2020/4/8 8:55",4,4,6,NA,1,2,2,2020-04-08,3.05
"2020/4/8 9:25",3,3,7,NA,1,0,2,2020-04-08,2.1
"2020/4/8 9:15",3,4,4,NA,2,3,2,2020-04-08,3.15
"2020/4/8 10:00",2,4,5,NA,2,3,2,2020-04-08,3.15
"2020/4/8 11:45",4,4,4,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:00",1,4,5,NA,0,3,2,2020-04-08,2.7
"2020/4/8 11:25",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:15",3,4,4,NA,1,2,2,2020-04-08,2.6
"2020/4/8 8:50",2,5,4,NA,1,3,2,2020-04-08,3
"2020/4/8 9:10",3,4,6,NA,2,1,2,2020-04-08,2.65
"2020/4/8 9:00",2,5,5,NA,2,1,2,2020-04-08,2.5
"2020/4/8 10:35",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 15:55",3,3,5,NA,0,3,2,2020-04-08,2.85
"2020/4/8 11:05",3,3,5,NA,1,1,2,2020-04-08,2.2
"2020/4/8 10:20",5,4,4,NA,2,1,2,2020-04-08,2.65
"2020/4/8 8:50",3,5,6,NA,0,2,2,2020-04-08,2.9
"2020/4/8 10:30",4,3,5,NA,2,3,2,2020-04-08,3.3
"2020/4/8 12:25",2,5,6,NA,1,3,2,2020-04-08,3.3
"2020/4/8 8:55",3,5,5,NA,1,1,2,2020-04-08,2.5
"2020/4/8 9:25",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 10:45",4,3,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 12:40",3,3,6,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:00",4,5,5,NA,0,1,2,2020-04-08,2.5
"2020/4/8 11:55",3,3,5,NA,1,0,2,2020-04-08,1.8
"2020/4/8 8:55",2,4,5,NA,1,3,2,2020-04-08,3
"2020/4/8 12:20",4,3,5,NA,1,1,2,2020-04-08,2.35
"2020/4/8 8:50",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 10:40",3,4,5,NA,0,1,2,2020-04-08,2.2
"2020/4/8 9:30",4,4,4,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:35",4,5,5,NA,3,3,2,2020-04-08,3.75
"2020/4/8 10:05",3,4,5,NA,2,1,2,2020-04-08,2.5
"2020/4/8 9:15",3,4,4,NA,1,0,2,2020-04-08,1.8
"2020/4/8 10:55",4,4,4,NA,2,2,2,2020-04-08,2.9
"2020/4/8 9:40",3,5,5,NA,1,3,2,2020-04-08,3.3
"2020/4/8 8:40",2,3,7,NA,1,3,2,2020-04-08,3.15
"2020/4/8 9:35",3,4,5,NA,0,2,2,2020-04-08,2.6
"2020/4/8 8:40",4,4,6,NA,0,2,2,2020-04-08,2.9
"2020/4/8 10:15",3,5,5,NA,1,2,2,2020-04-08,2.9
"2020/4/8 13:30",2,4,4,NA,1,3,2,2020-04-08,2.85
"2020/4/8 9:25",3,4,6,NA,0,0,2,2020-04-08,1.95
"2020/4/8 9:45",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 9:00",2,4,5,NA,2,2,2,2020-04-08,2.75
"2020/4/8 9:20",2,5,4,NA,0,3,2,2020-04-08,2.85
"2020/4/8 9:10",4,3,6,NA,0,2,2,2020-04-08,2.75
"2020/4/8 10:15",3,4,5,NA,1,2,2,2020-04-08,2.75
"2020/4/8 9:25",3,5,4,NA,0,2,2,2020-04-08,2.6
"2020/4/8 9:25",3,4,5,NA,2,2,2,2020-04-08,2.9
"2020/4/8 12:25",2,4,4,NA,1,1,2,2020-04-08,2.05
"2020/4/8 9:25",2,4,5,NA,1,2,2,2020-04-08,2.6
